,Unnamed: 0,cik_str,ticker,title
2902,5332,1733294,GBIO,Generation Bio Co.
2903,5333,1840748,LVTX,LAVA Therapeutics NV
2904,5334,843006,ACCS,ACCESS Newswire Inc.
2905,5335,1757840,INDO,Indonesia Energy Corp Ltd
2906,5336,1795091,OSTX,OS Therapies Inc
2907,5337,867840,POCI,"PRECISION OPTICS CORPORATION, INC."
2908,5338,1640043,PXS,Pyxis Tankers Inc.
2909,5339,1879293,MMCP,"Mag Mile Capital, Inc."
2910,5340,1084267,MOBQ,"Mobiquity Technologies, Inc."
2911,5341,1832161,VIPZ,"VIP Play, Inc."
2912,5342,1549145,BIOF,"BLUE BIOFUELS, INC."
2913,5343,1684888,GFGSF,GFG Resources Inc.
2914,5344,748790,GCEH,"Global Clean Energy Holdings, Inc."
2915,5345,1026980,APWC,ASIA PACIFIC WIRE & CABLE CORP LTD
2916,5346,1336050,EGF,"BlackRock Enhanced Government Fund, Inc."
2917,5347,899394,HRBR,"HARBOR DIVERSIFIED, INC."
2918,5348,1850262,INTE,Integral Acquisition Corp 1
2919,5349,1794276,YCQH,YCQH Agricultural Technology Co. Ltd
2920,5350,2013186,TNMG,TNL Mediagene
2921,5351,1825875,RAYA,Erayak Power Solution Group Inc.
2922,5352,815577,MPIR,Empire Diversified Energy Inc
2923,5353,1639068,HBUV,Hubilu Venture Corp
2924,5354,1853825,TZUP,THUMZUP MEDIA Corp
2925,5355,1563665,HRGN,"Harvard Apparatus Regenerative Technology, Inc."
2926,5356,1034760,WYY,WIDEPOINT CORP
2927,5357,2013807,FOXX,Foxx Development Holdings Inc.
2928,5358,1846084,JETMF,Global Crossing Airlines Group Inc.
2929,5359,1436229,BTCS,BTCS Inc.
2930,5360,2015691,ELPW,Elong Power Holding Ltd.
2931,5361,1845942,BNIX,Bannix Acquisition Corp.
2932,5362,1724542,CLPS,CLPS Inc
2933,5363,1397047,FPAY,"FlexShopper, Inc."
2934,5364,1759186,COEP,"Coeptis Therapeutics Holdings, Inc."
2935,5365,61004,LGL,LGL GROUP INC
2936,5366,1760903,SHOT,"Safety Shot, Inc."
2937,5367,1450704,VIVK,"Vivakor, Inc."
2938,5368,1120370,BWEN,"BROADWIND, INC."
2939,5369,1158780,PLUR,Pluri Inc.
2940,5370,1684688,JUPGF,ATLAS CRITICAL MINERALS Corp
2941,5371,1968043,NCEW,New Century Logistics (BVI) Ltd
2942,5372,1769697,LITM,Snow Lake Resources Ltd.
2943,5373,1181505,PYN,PIMCO NEW YORK MUNICIPAL INCOME FUND III
2944,5374,1960847,TOPP,Toppoint Holdings Inc.
2945,5375,1993097,MASK,3 E Network Technology Group Ltd
2946,5376,1498148,AITX,Artificial Intelligence Technology Solutions Inc.
2947,5377,1959994,COOT,Australian Oilseeds Holdings Ltd
2948,5378,1684144,ZOMDF,Zomedica Corp.
2949,5379,1840229,INKT,"MiNK Therapeutics, Inc."
2950,5380,1477845,ANVS,"Annovis Bio, Inc."
2951,5381,1066764,BTTC,Bimergen Energy Corp
2952,5382,1339005,FEMY,FEMASYS INC
2953,5383,1636651,OVID,Ovid Therapeutics Inc.
2954,5384,1178253,SCYX,SCYNEXIS INC
2955,5385,1844981,FAAS,DIGIASIA CORP.
2956,5386,1015739,AWRE,AWARE INC /MA/
2957,5387,1828161,FTCI,"FTC Solar, Inc."
2958,5388,1220754,MODV,ModivCare Inc
2959,5389,1953984,BCG,"Binah Capital Group, Inc."
2960,5390,1778982,HUIZ,Huize Holding Ltd
2961,5391,1785566,ZCMD,Zhongchao Inc.
2962,5392,1550913,MKZR,"MacKenzie Realty Capital, Inc."
2963,5393,1398805,BEEM,Beam Global
2964,5394,1082324,VHC,VirnetX Holding Corp
2965,5395,1301236,SOHO,Sotherly Hotels Inc.
2966,5396,1962738,CASI,"CASI Pharmaceuticals, Inc."
2967,5397,1948099,MTEN,Mingteng International Corp Inc.
2968,5398,1444192,GRCE,"Grace Therapeutics, Inc."
2969,5399,91668,SODI,SOLITRON DEVICES INC
2970,5400,1667313,ZDGE,"Zedge, Inc."
2971,5401,1495648,BDCC,Blackwell 3D Construction Corp.
2972,5402,1603993,NISN,"Nisun International Enterprise Development Group Co., Ltd"
2973,5403,1873093,GDTC,CytoMed Therapeutics Ltd
2974,5404,1831979,SDST,Stardust Power Inc.
2975,5405,1065078,NTIP,"NETWORK-1 TECHNOLOGIES, INC."
2976,5406,1849820,KITT,"Nauticus Robotics, Inc."
2977,5407,1841675,ARBK,Argo Blockchain Plc
2978,5408,1500198,NMTC,NEUROONE MEDICAL TECHNOLOGIES Corp
2979,5409,1414382,CLEV,Concrete Leveling Systems Inc
2980,5410,1974044,MNY,MoneyHero Ltd
2981,5411,1919191,PGDE,PGD ECO SOLUTIONS
2982,5412,1518461,AMPG,"AmpliTech Group, Inc."
2983,5413,1590418,FCUV,FOCUS UNIVERSAL INC.
2984,5414,1605481,NGLD,Nevada Canyon Gold Corp.
2985,5415,1611842,PYPD,PolyPid Ltd.
2986,5416,1004989,SGRP,"SPAR Group, Inc."
2987,5417,1731388,EDRY,EuroDry Ltd.
2988,5418,1937737,MLEC,Moolec Science SA
2989,5419,1937993,CVKD,"Cadrenal Therapeutics, Inc."
2990,5420,1574235,PULM,"Pulmatrix, Inc."
2991,5421,1839530,XBP,"XBP Europe Holdings, Inc."
2992,5422,1879848,PEV,PHOENIX MOTOR INC.
2993,5423,833021,CIF,MFS INTERMEDIATE HIGH INCOME FUND
2994,5424,1527702,IQST,iQSTEL Inc
2995,5425,1971542,QMMM,QMMM Holdings Ltd
2996,5426,838875,WVVI,WILLAMETTE VALLEY VINEYARDS INC
2997,5427,1707919,CENN,Cenntro Inc.
2998,5428,846913,FTEK,"FUEL TECH, INC."
2999,5429,1833498,MDAI,"Spectral AI, Inc."
3000,5430,1562733,SNYR,Synergy CHC Corp.
3001,5431,1908705,GLE,Global Engine Group Holding Ltd
3002,5432,1085921,MMTIF,MICROMEM TECHNOLOGIES INC
3003,5433,1672571,AAQL,Antiaging Quantum Living Inc.
3004,5434,793306,BDCO,BLUE DOLPHIN ENERGY CO
3005,5435,754811,GROW,U S GLOBAL INVESTORS INC
3006,5436,1158172,SCOR,"COMSCORE, INC."
3007,5437,1783032,ELEV,"Elevation Oncology, Inc."
3008,5438,727207,AXDX,"Accelerate Diagnostics, Inc"
3009,5439,1677912,ITXXF,Itaconix Plc
3010,5440,1840877,COCH,"Envoy Medical, Inc."
3011,5441,8177,AAME,ATLANTIC AMERICAN CORP
3012,5442,1442492,LRDC,"Laredo Oil, Inc."
3013,5443,1297937,PRKA,"PARKS AMERICA, INC"
3014,5444,2030834,ONEG,OneConstruction Group Ltd
3015,5445,1410738,VPLM,Voip-pal.com Inc
3016,5446,1891944,PMEC,Primech Holdings Ltd
3017,5447,1111741,DYNR,"DYNARESOURCE, INC."
3018,5448,1935092,CETI,"Cyber Enviro-Tech, Inc."
3019,5449,1088413,GLGI,"GREYSTONE LOGISTICS, INC."
3020,5450,1840425,OSRH,"OSR Holdings, Inc."
3021,5451,1905660,HUBC,Hub Cyber Security Ltd.
3022,5452,1056285,KIRK,"KIRKLAND'S, INC"
3023,5453,1228627,IRD,"Opus Genetics, Inc."
3024,5454,1059689,BRGC,BrightRock Gold Corp
3025,5455,1420529,AACG,ATA Creativity Global
3026,5456,1839140,RVRC,Revium Rx.
3027,5457,1835385,MBBC,"Marathon Bancorp, Inc. /MD/"
3028,5458,1447380,MFON,MOBIVITY HOLDINGS CORP.
3029,5459,1517496,BTCM,BIT Mining Ltd
3030,5460,1914805,BANL,CBL International Ltd
3031,5461,719733,KTCC,KEY TRONIC CORP
3032,5462,1463361,UBX,"Unity Biotechnology, Inc."
3033,5463,1210708,HSON,"Hudson Global, Inc."
3034,5464,1391933,QNTO,"QUAINT OAK BANCORP, INC."
3035,5465,1539850,STCB,"Starco Brands, Inc."
3036,5466,1948294,NWGL,Nature Wood Group Ltd
3037,5467,1123494,HBIO,HARVARD BIOSCIENCE INC
3038,5468,1584693,HITC,Healthcare Integrated Technologies Inc.
3039,5469,1819493,XOS,"Xos, Inc."
3040,5470,315958,CRMZ,CREDITRISKMONITOR COM INC
3041,5471,1831523,SFCO,Southern Financial Corp
3042,5472,803578,AIFF,"FIREFLY NEUROSCIENCE, INC."
3043,5473,1418489,GNRV,GRAND RIVER COMMERCE INC
3044,5474,1566044,VYNE,VYNE Therapeutics Inc.
3045,5475,1896425,LBGJ,Li Bang International Corp Inc.
3046,5476,1039280,NTWK,NETSOL TECHNOLOGIES INC
3047,5477,1352952,CNFN,CFN Enterprises Inc.
3048,5478,1739410,RLYB,Rallybio Corp
3049,5479,1861063,AQUC,Aquaron Acquisition Corp.
3050,5480,1482436,AGXPF,SILVER X MINING CORP.
3051,5481,1771995,APHP,American Picture House Corp
3052,5482,1575858,PUBC,PureBase Corp
3053,5483,1901799,BTM,Bitcoin Depot Inc.
3054,5484,1296484,TOPS,TOP SHIPS INC.
3055,5485,1746466,EQ,"Equillium, Inc."
3056,5486,1847345,ASBP,"Aspire Biopharma Holdings, Inc."
3057,5487,1355848,TOON,"Kartoon Studios, Inc."
3058,5488,1579157,VNCE,VINCE HOLDING CORP.
3059,5489,1892292,MSS,Maison Solutions Inc.
3060,5490,1326205,IGC,"IGC Pharma, Inc."
3061,5491,1799290,EBON,Ebang International Holdings Inc.
3062,5492,1582982,CCLD,"CareCloud, Inc."
3063,5493,1534133,CALC,"CalciMedica, Inc."
3064,5494,1110607,KLNG,"Koil Energy Solutions, Inc."
3065,5495,1038277,INIS,INTERNATIONAL ISOTOPES INC
3066,5496,1527352,NXL,"Nexalin Technology, Inc."
3067,5497,1595527,NYC,American Strategic Investment Co.
3068,5498,1963439,TURB,"Turbo Energy, S.A."
3069,5499,69422,INTG,INTERGROUP CORP
3070,5500,722313,NSYS,NORTECH SYSTEMS INC
3071,5501,83350,RSRV,RESERVE PETROLEUM CO
3072,5502,930245,AASP,GLOBAL ACQUISITIONS Corp
3073,5503,1714562,GAME,"GameSquare Holdings, Inc."
3074,5504,1509646,FENG,Phoenix New Media Ltd
3075,5505,1000230,OCC,OPTICAL CABLE CORP
3076,5506,1948443,RAY,Raytech Holding Ltd
3077,5507,89140,SVT,SERVOTRONICS INC /DE/
3078,5508,1879754,EHGO,EShallGo Inc.
3079,5509,1534248,CMMB,Chemomab Therapeutics Ltd.
3080,5510,1853044,AERT,"Aeries Technology, Inc."
3081,5511,1017655,PAYD,PAID INC
3082,5512,1807689,FCCI,"FAST CASUAL CONCEPTS, INC."
3083,5513,909724,TLF,TANDY LEATHER FACTORY INC
3084,5514,1462223,NIXX,"Nixxy, Inc."
3085,5515,1742518,MTC,"MMTec, Inc."
3086,5516,1852440,JZ,Jianzhi Education Technology Group Co Ltd
3087,5517,1726079,TMEF,"Lucent, Inc."
3088,5518,1339688,LCGMF,LION COPPER & GOLD CORP.
3089,5519,1854445,VRAR,"Glimpse Group, Inc."
3090,5520,1943444,TRSG,Tungray Technologies Inc
3091,5521,1374339,PMN,ProMIS Neurosciences Inc.
3092,5522,1879726,SIDU,Sidus Space Inc.
3093,5523,1826000,LTCH,"Latch, Inc."
3094,5524,1401914,DARE,"Dare Bioscience, Inc."
3095,5525,1058307,NXPL,NextPlat Corp
3096,5526,1328792,TPCS,TECHPRECISION CORP
3097,5527,732026,TRT,TRIO-TECH INTERNATIONAL
3098,5528,1875091,NRSN,NeuroSense Therapeutics Ltd.
3099,5529,1913838,VWFB,"VWF Bancorp, Inc."
3100,5530,1980034,BELR,"Bell Rose Capital, Inc."
3101,5531,1499780,GLBS,GLOBUS MARITIME LTD
3102,5532,316253,ENZ,ENZO BIOCHEM INC
3103,5533,1291855,SPCB,SuperCom Ltd
3104,5534,825324,GTIM,Good Times Restaurants Inc.
3105,5535,1490596,GVXXF,GoviEx Uranium Inc.
3106,5536,1082038,DRRX,DURECT CORP
3107,5537,1541157,AKTX,Akari Therapeutics Plc
3108,5538,1409375,OESX,"ORION ENERGY SYSTEMS, INC."
3109,5539,1922858,ECDA,"ECD Automotive Design, Inc."
3110,5540,1629210,PZG,Paramount Gold Nevada Corp.
3111,5541,1947210,ROLR,"High Roller Technologies, Inc."
3112,5542,1964664,ORIS,ORIENTAL RISE HOLDINGS Ltd
3113,5543,1990251,WCT,Wellchange Holdings Co Ltd
3114,5544,811522,QZMRF,QUARTZ MOUNTAIN RESOURCES LTD
3115,5545,1533998,DRIO,DarioHealth Corp.
3116,5546,1514443,AGSS,"AMERIGUARD SECURITY SERVICES, INC."
3117,5547,899782,NOM,NUVEEN MISSOURI QUALITY MUNICIPAL INCOME FUND
3118,5548,1780731,EPOW,"Sunrise New Energy Co., Ltd."
3119,5549,1721484,LGVN,Longeveron Inc.
3120,5550,1922331,GLST,Global Star Acquisition Inc.
3121,5551,1898604,YOSH,Yoshiharu Global Co.
3122,5552,1893219,ABP,"Abpro Holdings, Inc."
3123,5553,1329606,CETY,"Clean Energy Technologies, Inc."
3124,5554,1596812,ENLV,Enlivex Therapeutics Ltd.
3125,5555,797564,HSTC,"HST Global, Inc."
3126,5556,1083522,JSDA,JONES SODA CO
3127,5557,1419951,DTST,Data Storage Corp
3128,5558,1785493,PXPC,Phoenix Plus Corp.
3129,5559,1776067,OCG,Oriental Culture Holding LTD
3130,5560,1991592,INLF,INLIF Ltd
3131,5561,1960262,LUDG,"LUDWIG ENTERPRISES, INC."
3132,5562,40570,JOB,GEE Group Inc.
3133,5563,1490161,SOWG,Sow Good Inc.
3134,5564,1355839,IPM,INTELLIGENT PROTECTION MANAGEMENT CORP.
3135,5565,1462418,ASPS,ALTISOURCE PORTFOLIO SOLUTIONS S.A.
3136,5566,1591890,FGF,Fundamental Global Inc.
3137,5567,20639,ABCP,AmBase Corp
3138,5568,1318482,KDOZF,KIDOZ INC.
3139,5569,1348362,LEXX,Lexaria Bioscience Corp.
3140,5570,1720161,CTRM,Castor Maritime Inc.
3141,5571,352955,CKX,"CKX LANDS, INC."
3142,5572,1297341,KFFB,Kentucky First Federal Bancorp
3143,5573,1108205,CRIS,CURIS INC
3144,5574,1042187,YHGJ,YUNHONG GREEN CTI LTD.
3145,5575,1959224,SWIN,"Solowin Holdings, Ltd."
3146,5576,1787297,PASG,"Passage BIO, Inc."
3147,5577,1524769,CHKR,CHESAPEAKE GRANITE WASH TRUST
3148,5578,725363,CVM,CEL SCI CORP
3149,5579,1819395,SOND,Sonder Holdings Inc.
3150,5580,1030471,UTSI,UTSTARCOM HOLDINGS CORP.
3151,5581,1392694,SURG,"SurgePays, Inc."
3152,5582,1847806,GNS,Genius Group Ltd
3153,5583,839087,VASO,VASO Corp
3154,5584,82473,IHT,INNSUITES HOSPITALITY TRUST
3155,5585,1805651,MKTW,"MARKETWISE, INC."
3156,5586,1346830,CARA,"Cara Therapeutics, Inc."
3157,5587,1413855,AIFU,AIX Inc.
3158,5588,1953021,MPU,Mega Matrix Inc
3159,5589,946563,RVP,RETRACTABLE TECHNOLOGIES INC
3160,5590,922247,CYTH,"Cyclo Therapeutics, Inc."
3161,5591,1661998,QTTB,Q32 Bio Inc.
3162,5592,1477960,CCTC,Catalyst Crew Technologies Corp.
3163,5593,814676,CPSH,CPS TECHNOLOGIES CORP/DE/
3164,5594,1564824,ALLK,Allakos Inc.
3165,5595,55234,KENS,KENILWORTH SYSTEMS CORP
3166,5596,1641631,XAIR,"Beyond Air, Inc."
3167,5597,1083743,FLUX,"Flux Power Holdings, Inc."
3168,5598,1989930,FGL,Founder Group Ltd
3169,5599,351998,DAIO,DATA I/O CORP
3170,5600,1602842,MOGO,Mogo Inc.
3171,5601,1791725,HUDI,"Huadi International Group Co., Ltd."
3172,5602,1949478,DTCK,DAVIS COMMODITIES Ltd
3173,5603,1179821,BGI,BIRKS GROUP INC.
3174,5604,1796514,BTCT,BTC Digital Ltd.
3175,5605,1641398,GDC,GD Culture Group Ltd
3176,5606,1045742,LIVE,LIVE VENTURES Inc
3177,5607,1156388,BGFV,BIG 5 SPORTING GOODS Corp
3178,5608,34956,TENX,"TENAX THERAPEUTICS, INC."
3179,5609,1907184,ELBM,Electra Battery Materials Corp
3180,5610,1005516,BOSC,BOS BETTER ONLINE SOLUTIONS LTD
3181,5611,1870144,CDIO,"Cardio Diagnostics Holdings, Inc."
3182,5612,1961847,INHD,INNO HOLDINGS INC.
3183,5613,736012,INTZ,INTRUSION INC
3184,5614,1895249,CNTM,"ConnectM Technology Solutions, Inc."
3185,5615,1331612,IMTH,"INNOVATIVE MEDTECH, INC."
3186,5616,1849380,ONMD,OneMedNet Corp
3187,5617,1892274,GV,Visionary Holdings Inc.
3188,5618,787253,NAII,NATURAL ALTERNATIVES INTERNATIONAL INC
3189,5619,1776738,CBSTF,Cannabist Co Holdings Inc.
3190,5620,1171838,SUND,"Sundance Strategies, Inc."
3191,5621,1572386,GWTI,GREENWAY TECHNOLOGIES INC
3192,5622,766792,CVV,CVD EQUIPMENT CORP
3193,5623,862022,HGTXU,HUGOTON ROYALTY TRUST
3194,5624,1904286,MIRA,"MIRA PHARMACEUTICALS, INC."
3195,5625,1930510,VCIG,VCI Global Ltd
3196,5626,1311673,YTFD,"Yale Transaction Finders, Inc."
3197,5627,1371128,NEWH,"NewHydrogen, Inc."
3198,5628,1174891,GEDC,"CalEthos, Inc."
3199,5629,1992818,ZOOZ,ZOOZ Power Ltd.
3200,5630,1976443,SYNX,Silynxcom Ltd.
3201,5631,1854572,IZM,ICZOOM Group Inc.
3202,5632,1882781,CBLO,"C2 Blockchain,Inc."
3203,5633,1903995,MGIH,Millennium Group International Holdings Ltd
3204,5634,1864531,VSEE,"VSEE HEALTH, INC."
3205,5635,1606745,LTRPA,"Liberty TripAdvisor Holdings, Inc."
3206,5636,1661059,NXTC,"NextCure, Inc."
3207,5637,1938046,MGRX,"MANGOCEUTICALS, INC."
3208,5638,1584831,OXBR,OXBRIDGE RE HOLDINGS Ltd
3209,5639,320017,LSTA,"LISATA THERAPEUTICS, INC."
3210,5640,1855485,CLDI,"Calidi Biotherapeutics, Inc."
3211,5641,911216,PTN,PALATIN TECHNOLOGIES INC
3212,5642,830616,SCIA,"SCI Engineered Materials, Inc."
3213,5643,1892322,HTCR,"HeartCore Enterprises, Inc."
3214,5644,1804469,GFAI,"Guardforce AI Co., Ltd."
3215,5645,1651932,XITO,"Xenous Holdings, Inc."
3216,5646,1056358,MTEX,MANNATECH INC
3217,5647,1261002,GNOLF,GENOIL INC
3218,5648,2032545,CJMB,CALLAN JMB INC.
3219,5649,2028336,NEHC,NEW ERA HELIUM INC.
3220,5650,1709819,FEDU,Four Seasons Education (Cayman) Inc.
3221,5651,1753162,FTHM,Fathom Holdings Inc.
3222,5652,1282648,BATL,BATTALION OIL CORP
3223,5653,1468929,NXGL,"NEXGEL, INC."
3224,5654,1759546,NRDE,NU RIDE INC.
3225,5655,1862463,AMOD,"ALPHA MODUS HOLDINGS, INC."
3226,5656,2054174,CHAC,Crane Harbor Acquisition Corp.
3227,5657,1930179,ARBB,ARB IOT Group Ltd
3228,5658,1481241,PSHG,Performance Shipping Inc.
3229,5659,1715925,IPA,ImmunoPrecise Antibodies Ltd.
3230,5660,1356093,CREX,"CREATIVE REALITIES, INC."
3231,5661,1881551,STI,Solidion Technology Inc.
3232,5662,1686000,JGLDF,Japan Gold Corp.
3233,5663,1679628,JUNS,"JUPITER NEUROSCIENCES, INC."
3234,5664,1877778,TTIPF,"Thiogenesis Therapeutics, Corp."
3235,5665,1379006,NNVC,"NANOVIRICIDES, INC."
3236,5666,1580149,BIVI,BIOVIE INC.
3237,5667,1734750,MOVE,Movano Inc.
3238,5668,1122020,PCSV,"PCS Edventures!, Inc."
3239,5669,1607962,LFWD,Lifeward Ltd.
3240,5670,1589061,GYRO,"Gyrodyne, LLC"
3241,5671,908259,OTLC,"Oncotelic Therapeutics, Inc."
3242,5672,1931717,CCTG,CCSC Technology International Holdings Ltd
3243,5673,1872964,MTEK,Maris Tech Ltd.
3244,5674,1716166,VVOS,"Vivos Therapeutics, Inc."
3245,5675,888721,TRIB,TRINITY BIOTECH PLC
3246,5676,1415397,RAPH,Raphael Pharmaceutical Inc.
3247,5677,1472072,CCM,Concord Medical Services Holdings Ltd
3248,5678,919567,RCG,"RENN Fund, Inc."
3249,5679,1847462,AYRWF,Ayr Wellness Inc.
3250,5680,1757715,ATER,"Aterian, Inc."
3251,5681,1872525,SWAG,"Stran & Company, Inc."
3252,5682,1981462,LDTC,LeddarTech Holdings Inc.
3253,5683,1841209,HOLO,MicroCloud Hologram Inc.
3254,5684,1780201,LVLU,"Lulu's Fashion Lounge Holdings, Inc."
3255,5685,1096275,WKSP,Worksport Ltd
3256,5686,1755058,ZBAI,ATIF Holdings Ltd
3257,5687,1840780,LOCL,Local Bounti Corporation/DE
3258,5688,66418,MXC,MEXCO ENERGY CORP
3259,5689,1826892,BCAB,"BioAtla, Inc."
3260,5690,1523836,LITB,"LightInTheBox Holding Co., Ltd."
3261,5691,1530766,BSGM,"BioSig Technologies, Inc."
3262,5692,1834974,LEVGQ,Lion Electric Co
3263,5693,1672572,LNBY,Landbay Inc
3264,5694,1817740,AUST,Austin Gold Corp.
3265,5695,1460602,ORGS,Orgenesis Inc.
3266,5696,744825,AMS,AMERICAN SHARED HOSPITAL SERVICES
3267,5697,1600983,KSCP,"Knightscope, Inc."
3268,5698,2018462,PCLA,PicoCELA Inc.
3269,5699,2016337,PTLE,PTL Ltd
3270,5700,50292,IEHC,IEH Corp
3271,5701,1105101,GIGM,GIGAMEDIA Ltd
3272,5702,1310488,BFNH,"BIOFORCE NANOSCIENCES HOLDINGS, INC."
3273,5703,1979407,ORKT,ORANGEKLOUD TECHNOLOGY INC.
3274,5704,1455365,CGTX,COGNITION THERAPEUTICS INC
3275,5705,10048,BRN,BARNWELL INDUSTRIES INC
3276,5706,90168,SIF,SIFCO INDUSTRIES INC
3277,5707,1535955,LPCN,Lipocine Inc.
3278,5708,314227,TOMZ,"TOMI Environmental Solutions, Inc."
3279,5709,1738758,CHR,"Cheer Holding, Inc."
3280,5710,1654595,MDRR,"Medalist Diversified REIT, Inc."
3281,5711,1820875,CXAI,CXApp Inc.
3282,5712,1006045,IRIX,IRIDEX CORP
3283,5713,1735041,GTEC,Greenland Technologies Holding Corp.
3284,5714,1967656,PFSB,"PFS Bancorp, Inc."
3285,5715,867038,SPND,SPINDLETOP OIL & GAS CO
3286,5716,1169034,BHV,BLACKROCK VIRGINIA MUNICIPAL BOND TRUST
3287,5717,1540159,EDSA,"Edesa Biotech, Inc."
3288,5718,1619544,JFU,9F Inc.
3289,5719,1808110,DDC,DDC Enterprise Ltd
3290,5720,1967478,CAPT,Captivision Inc.
3291,5721,1433551,SGLA,Sino Green Land Corp.
3292,5722,2020027,CLIK,Click Holdings Ltd.
3293,5723,1738177,CMBM,Cambium Networks Corp
3294,5724,1253689,GLYC,GLYCOMIMETICS INC
3295,5725,831609,CXXIF,C21 Investments Inc.
3296,5726,1740279,INAB,"IN8BIO, INC."
3297,5727,1133116,ACPS,"AC Partners, Inc."
3298,5728,1684693,SLGL,Sol-Gel Technologies Ltd.
3299,5729,840715,CLRO,CLEARONE INC
3300,5730,1485003,CARM,Carisma Therapeutics Inc.
3301,5731,1196298,NEPH,NEPHROS INC
3302,5732,1412126,RMSL,RemSleep Holdings Inc.
3303,5733,1090396,TBTC,TABLE TRAC INC
3304,5734,1663038,QTZM,Quantumzyme Corp.
3305,5735,1191070,NEUP,Neuphoria Therapeutics Inc.
3306,5736,1983324,RMSG,Real Messenger Corp
3307,5737,1898643,MOB,Mobilicom Ltd
3308,5738,1831868,ICU,SeaStar Medical Holding Corp
3309,5739,1830072,IPW,iPower Inc.
3310,5740,1879373,GTI,GRAPHJET TECHNOLOGY
3311,5741,1412486,COCP,"Cocrystal Pharma, Inc."
3312,5742,1477246,SANW,S&W Seed Co
3313,5743,1101433,QMCI,QUOTEMEDIA INC
3314,5744,1958133,DXST,Decent Holding Inc.
3315,5745,1782309,EDTK,Skillful Craftsman Education Technology Ltd
3316,5746,1765850,PWM,Prestige Wealth Inc.
3317,5747,1438943,RNGE,"RANGE IMPACT, INC."
3318,5748,1493130,MAPPF,PROSTAR HOLDINGS INC. /BC
3319,5749,1635729,EQTRF,Altamira Gold Corp.
3320,5750,1995194,PITA,Heramba Electric plc
3321,5751,1838163,BNAI,Brand Engagement Network Inc.
3322,5752,2006986,ADGM,"Adagio Medical Holdings, Inc."
3323,5753,1912847,USEA,United Maritime Corp
3324,5754,1783875,FFNTF,4Front Ventures Corp.
3325,5755,1962481,BOF,BranchOut Food Inc.
3326,5756,1641281,BOLT,"Bolt Biotherapeutics, Inc."
3327,5757,1964630,VSTE,Vast Renewables Ltd
3328,5758,888981,NNUP,NOCOPI TECHNOLOGIES INC/MD/
3329,5759,2028293,RAIN,"Rain Enhancement Technologies Holdco, Inc."
3330,5760,857949,ENFY,Enlightify Inc.
3331,5761,1270436,COHN,Cohen & Co Inc.
3332,5762,1173313,ABVC,"ABVC BIOPHARMA, INC."
3333,5763,1844505,QTIH,"QT IMAGING HOLDINGS, INC."
3334,5764,1557376,ZEOX,"Zeo ScientifiX, Inc."
3335,5765,1933567,NRXS,"Neuraxis, INC"
3336,5766,1156041,HUSA,HOUSTON AMERICAN ENERGY CORP
3337,5767,1849221,PMNT,Perfect Moment Ltd.
3338,5768,1370292,VSMR,VERIFY SMART CORP.
3339,5769,1854270,SNTI,"Senti Biosciences, Inc."
3340,5770,1759136,BHAT,Blue Hat Interactive Entertainment Technology
3341,5771,1310630,CFOO,China Foods Holdings Ltd.
3342,5772,1468327,RENT,"Rent the Runway, Inc."
3343,5773,1782941,TIRX,TIAN RUIXIANG HOLDINGS LTD
3344,5774,1631282,DTSS,DATASEA INC.
3345,5775,1701756,SDOT,Sadot Group Inc.
3346,5776,1262104,MEIP,"MEI Pharma, Inc."
3347,5777,1398453,XIN,"Xinyuan Real Estate Co., Ltd."
3348,5778,1826660,WETH,Wetouch Technology Inc.
3349,5779,1695295,HYFM,"HYDROFARM HOLDINGS GROUP, INC."
3350,5780,1743971,MOGU,MOGU Inc.
3351,5781,1584547,GP,GREENPOWER MOTOR Co INC.
3352,5782,1832487,GUER,"Guerrilla RF, Inc."
3353,5783,1905920,GLXG,Galaxy Payroll Group Ltd
3354,5784,878932,EQS,"EQUUS TOTAL RETURN, INC."
3355,5785,1293818,OPGN,OPGEN INC
3356,5786,1692415,CODX,"Co-Diagnostics, Inc."
3357,5787,845819,KTEL,"KonaTel, Inc."
3358,5788,1509745,LPTX,"LEAP THERAPEUTICS, INC."
3359,5789,1716338,PT,Pintec Technology Holdings Ltd
3360,5790,1777319,CISO,"CISO Global, Inc."
3361,5791,832489,GOVX,"GeoVax Labs, Inc."
3362,5792,1378590,BLIN,"Bridgeline Digital, Inc."
3363,5793,1793895,CDTG,CDT Environmental Technology Investment Holdings Ltd
3364,5794,1828673,HCWB,HCW Biologics Inc.
3365,5795,942126,TAIT,TAITRON COMPONENTS INC
3366,5796,1829311,BMNR,"BITMINE IMMERSION TECHNOLOGIES, INC."
3367,5797,1821468,YQ,17 Education & Technology Group Inc.
3368,5798,1883788,DHAI,"DIH HOLDING US, INC."
3369,5799,1966678,PGHL,Primega Group Holdings Ltd
3370,5800,1888980,LRE,"LEAD REAL ESTATE CO., LTD"
3371,5801,861972,SRLZF,Salazar Resources Ltd
3372,5802,1739174,PHGE,BiomX Inc.
3373,5803,351789,ELSE,ELECTRO SENSORS INC
3374,5804,1998056,PC,Premium Catering (Holdings) Ltd
3375,5805,885307,JCTC,JEWETT CAMERON TRADING CO LTD
3376,5806,1833214,SABS,"SAB Biotherapeutics, Inc."
3377,5807,1902700,PGFF,"Pioneer Green Farms, Inc."
