,cik_str,ticker,title
6130,1817760,SMTK,"SmartKem, Inc."
6131,1553788,SBEV,"SPLASH BEVERAGE GROUP, INC."
6132,1720893,BTAI,"BioXcel Therapeutics, Inc."
6133,62362,MARPS,MARINE PETROLEUM TRUST
6134,1319150,PBMLF,Pacific Booker Minerals Inc.
6135,1779476,KRKR,36Kr Holdings Inc.
6136,1385818,AYTU,"AYTU BIOPHARMA, INC"
6137,29332,DXYN,DIXIE GROUP INC
6138,1080657,SQFT,"Presidio Property Trust, Inc."
6139,724445,BZYR,BURZYNSKI RESEARCH INSTITUTE INC
6140,1016178,CARV,CARVER BANCORP INC
6141,1981519,MMA,MIXED MARTIAL ARTS GROUP LTD
6142,1574232,ADXN,Addex Therapeutics Ltd.
6143,2024899,MFBI,"Monroe Federal Bancorp, Inc."
6144,812152,RDGA,RIDGEFIELD ACQUISITION CORP
6145,1948697,SPPL,SIMPPLE LTD.
6146,1519457,NMREF,Namibia Critical Metals Inc.
6147,1916416,INTJ,Intelligent Group Ltd
6148,1494558,AMBO,Ambow Education Holding Ltd.
6149,1689448,LILIF,Argentina Lithium & Energy Corp.
6150,727510,ENZN,"ENZON PHARMACEUTICALS, INC."
6151,894501,GRHI,"GOLD ROCK HOLDINGS, INC."
6152,1972074,LNKS,Linkers Industries Ltd
6153,707388,STRR,"STAR EQUITY HOLDINGS, INC."
6154,1585608,JAGX,"Jaguar Health, Inc."
6155,1920406,ASST,Asset Entities Inc.
6156,1875547,LCFY,Locafy Ltd
6157,1614744,PPBT,PURPLE BIOTECH LTD.
6158,1991332,MKDW,MKDWELL Tech Inc.
6159,1058623,CMLS,CUMULUS MEDIA INC
6160,1842939,XAGE,"Longevity Health Holdings, Inc."
6161,1825349,CHSN,Chanson International Holding
6162,1954269,GSIW,Garden Stage Ltd
6163,1762239,KAVL,"Kaival Brands Innovations Group, Inc."
6164,1879403,LRHC,La Rosa Holdings Corp.
6165,1935418,FMST,Foremost Clean Energy Ltd.
6166,885462,GURE,"GULF RESOURCES, INC."
6167,1813603,HSTA,Hestia Insight Inc.
6168,1869467,OP,OceanPal Inc.
6169,1687451,ZKIN,"ZK International Group Co., Ltd."
6170,1597846,GRNQ,Greenpro Capital Corp.
6171,1482541,CEAD,CEA Industries Inc.
6172,1978133,YERBF,YERBAE BRANDS CORP.
6173,1300317,ECRO,ECC Capital CORP
6174,1304409,AHNR,ATHENA GOLD CORP
6175,99106,TNLX,TRANS LUX Corp
6176,1716770,WAFU,Wah Fu Education Group Ltd
6177,875355,LDWY,"LENDWAY, INC."
6178,1533030,CRYM,"Cryomass Technologies, Inc."
6179,2040753,XONI,"Xtreme One Entertainment, Inc."
6180,1969401,LGCB,Linkage Global Inc
6181,771999,DSS,"DSS, INC."
6182,1083220,XELB,"XCel Brands, Inc."
6183,1828811,LICYF,Li-Cycle Holdings Corp.
6184,1508786,SLTN,"SILVERTON ENERGY, INC."
6185,1014763,AIMD,"Ainos, Inc."
6186,96793,SSY,SUNLINK HEALTH SYSTEMS INC
6187,1712762,BIAF,"bioAffinity Technologies, Inc."
6188,788611,NTRP,"NextTrip, Inc."
6189,1622345,POLA,"Polar Power, Inc."
6190,1636051,FUST,FUSE GROUP HOLDING INC.
6191,1095435,PRTG,PORTAGE BIOTECH INC.
6192,1642159,SIGY,"Sigyn Therapeutics, Inc."
6193,1580490,IONI,I-ON Digital Corp.
6194,1805526,JNVR,Janover Inc.
6195,1734005,APM,Aptorum Group Ltd
6196,1652539,SNRG,SusGlobal Energy Corp.
6197,915358,SGMA,SIGMATRON INTERNATIONAL INC
6198,1640384,LMFA,"LM FUNDING AMERICA, INC."
6199,1783036,NLSP,NLS Pharmaceutics Ltd.
6200,1775085,CLEU,China Liberal Education Holdings Ltd
6201,1533040,PHIO,Phio Pharmaceuticals Corp.
6202,1494413,TWOH,Two Hands Corp
6203,709005,NROM,NOBLE ROMANS INC
6204,1543652,FFLO,"Free Flow USA, Inc."
6205,1133519,MCUJF,MEDICURE INC
6206,1437750,TRXA,T-REX Acquisition Corp.
6207,1510964,CVSI,"CV Sciences, Inc."
6208,1658521,MTPP,"MOUNTAIN TOP PROPERTIES, INC."
6209,1391135,LIFD,LFTD PARTNERS INC.
6210,1956744,SRM,"SRM Entertainment, Inc."
6211,1342958,DGLY,"DIGITAL ALLY, INC."
6212,2006925,LNTO,LELANTOS HOLDINGS INC.
6213,1755237,CYCN,"Cyclerion Therapeutics, Inc."
6214,1411057,CBIH,"Cannabis Bioscience International Holdings, Inc."
6215,1737523,BGLC,BioNexus Gene Lab Corp
6216,1853816,DRMA,"Dermata Therapeutics, Inc."
6217,1168981,LVRLF,CordovaCann Corp.
6218,1376793,CVAT,"Cavitation Technologies, Inc."
6219,1955104,ZAPP,Zapp Electric Vehicles Group Ltd
6220,1282980,DROR,"Dror Ortho-Design, Inc."
6221,1713923,AIJTY,Jianpu Technology Inc.
6222,1565228,VISL,"Vislink Technologies, Inc."
6223,1123596,BABB,"BAB, INC."
6224,1621672,SLE,"Super League Enterprise, Inc."
6225,1813783,VMAR,Vision Marine Technologies Inc.
6226,1397183,IVDA,"Iveda Solutions, Inc."
6227,1868419,CYCU,"Cycurion, Inc."
6228,1693687,GLVT,GREENLIT VENTURES INC.
6229,1406944,TRBMF,TORQ RESOURCES INC.
6230,1905956,TGL,TREASURE GLOBAL INC
6231,1825452,ONFO,"Onfolio Holdings, Inc"
6232,1231339,ASRE,"Astra Energy, Inc."
6233,1722969,NXU,"Nxu, Inc."
6234,768216,LOGQ,"Coyni, Inc."
6235,1888151,FMTO,Femto Technologies Inc.
6236,1558924,PKKFF,Tenet Fintech Group Inc.
6237,1514056,TESI,Titan Environmental Solutions Inc.
6238,1321517,SRNW,Stratos Renewables Corp
6239,1933951,SAG,SAG Holdings Ltd
6240,1826376,GSUN,Golden Sun Health Technology Group Ltd
6241,1905511,JCSE,JE Cleantech Holdings Ltd
6242,1136174,OTRK,"Ontrak, Inc."
6243,1792030,IMCC,IM Cannabis Corp.
6244,1855509,VEEE,"Twin Vee PowerCats, Co."
6245,1745078,VYND,"Vynleads, Inc."
6246,1006028,PURE,"PURE BIOSCIENCE, INC."
6247,1360442,CBDS,"Dogecoin Cash, Inc."
6248,1948864,HCWC,HEALTHY CHOICE WELLNESS CORP.
6249,1780785,CNEY,CN ENERGY GROUP. INC.
6250,1403870,GARWF,Golden Arrow Resources Corp
6251,1885827,VRAX,Virax Biolabs Group Ltd
6252,1403708,EVOK,Evoke Pharma Inc
6253,1840292,HLGN,"Heliogen, Inc."
6254,1840416,SEVCF,Sono Group N.V.
6255,882291,AEMD,AETHLON MEDICAL INC
6256,1514183,SILO,"Silo Pharma, Inc."
6257,1668010,DBGI,"Digital Brands Group, Inc."
6258,1141284,ASNS,ACTELIS NETWORKS INC
6259,1169760,CMGHF,CHAODA MODERN AGRICULTURE HOLDINGS LTD /FI
6260,1761696,CRKN,Crown Electrokinetics Corp.
6261,1807893,SPFX,"STANDARD PREMIUM FINANCE HOLDINGS, INC."
6262,812796,SNGX,"SOLIGENIX, INC."
6263,1944399,ELWS,"Earlyworks Co., Ltd."
6264,1881472,MEGL,Magic Empire Global Ltd
6265,1856084,RDGT,Ridgetech Inc.
6266,109657,GTBP,"GT Biopharma, Inc."
6267,1603793,NRIS,"Norris Industries, Inc."
6268,1944902,OMH,Ohmyhome Ltd
6269,1781162,MNTS,Momentus Inc.
6270,1095981,PSTV,"PLUS THERAPEUTICS, INC."
6271,1172178,LBSR,LIBERTY STAR URANIUM & METALS CORP.
6272,1565146,GULTU,Gulf Coast Ultra Deep Royalty Trust
6273,1716947,ENSC,"Ensysce Biosciences, Inc."
6274,1161814,KIQSF,KELSO TECHNOLOGIES INC
6275,1708176,HOFV,Hall of Fame Resort & Entertainment Co
6276,1648636,TRLEF,Trillion Energy International Inc.
6277,924515,GTHP,GUIDED THERAPEUTICS INC
6278,923601,RIME,"Algorhythm Holdings, Inc."
6279,1650101,ATXG,ADDENTAX GROUP CORP.
6280,793628,CHNR,CHINA NATURAL RESOURCES INC
6281,1643988,LPTV,"Loop Media, Inc."
6282,1960208,CREV,Carbon Revolution Public Ltd Co
6283,1768946,BPTSY,Biophytis SA
6284,1402328,SBFM,Sunshine Biopharma Inc.
6285,1375348,GLNS,Golden Star Resource Corp.
6286,1187953,CELZ,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC."
6287,1075880,KZIA,KAZIA THERAPEUTICS LTD
6288,1522222,CLSH,"CLS Holdings USA, Inc."
6289,1410708,NUVI,Emo Capital Corp.
6290,1442999,ABTI,ALTEROLA BIOTECH INC.
6291,1701478,AZTR,"Azitra, Inc."
6292,1951667,CTNT,CHEETAH NET SUPPLY CHAIN SERVICE INC.
6293,1770236,MITQ,MOVING iMAGE TECHNOLOGIES INC.
6294,1534525,XBIO,"Xenetic Biosciences, Inc."
6295,1800315,GLTO,"Galecto, Inc."
6296,1892500,CMND,Clearmind Medicine Inc.
6297,1810467,SNTG,Sentage Holdings Inc.
6298,1790320,MSTH,Mystic Holdings Inc./NV
6299,1789299,WTO,UTime Ltd
6300,1106644,CPHI,"CHINA PHARMA HOLDINGS, INC."
6301,1568385,BMTM,"Bright Mountain Media, Inc."
6302,1511820,STEK,Stemtech Corp
6303,1801834,PRFX,PAINREFORM LTD.
6304,836564,CPMV,Mosaic ImmunoEngineering Inc.
6305,1588837,LMRMF,Lomiko Metals Inc.
6306,1500620,BGAVF,Bravada Gold Corp
6307,1850453,MYNAY,Mynaric AG
6308,1527613,IMG,CIMG Inc.
6309,802257,MITI,"Mitesco, Inc."
6310,1687919,FGNV,FORGE INNOVATION DEVELOPMENT CORP.
6311,1718939,IDAI,T Stamp Inc
6312,1617867,AMIX,"Autonomix Medical, Inc."
6313,1896212,CDT,CONDUIT PHARMACEUTICALS INC.
6314,1378866,GOGR,Go Green Global Technologies Corp.
6315,1807616,HIGR,Hi-Great Group Holding Co
6316,1054102,IDXG,"INTERPACE BIOSCIENCES, INC."
6317,1805594,JWEL,Jowell Global Ltd.
6318,1506492,NUWE,"Nuwellis, Inc."
6319,1563568,EVTV,"Envirotech Vehicles, Inc."
6320,1419793,OCLN,"ORIGINCLEAR, INC."
6321,1815849,ATIP,"ATI Physical Therapy, Inc."
6322,1480313,SMREF,SUN SUMMIT MINERALS CORP.
6323,1566610,VERB,"Verb Technology Company, Inc."
6324,1681348,VVPR,VivoPower International PLC
6325,1497230,SMCE,"SMC Entertainment, Inc."
6326,1858994,RSMXF,Regency Silver Corp.
6327,908311,CMCT,Creative Media & Community Trust Corp
6328,1630212,ALBT,Avalon GloboCare Corp.
6329,1367083,SNOA,"Sonoma Pharmaceuticals, Inc."
6330,1819704,MRM,Medirom Healthcare Technologies Inc.
6331,1019034,BKYI,BIO KEY INTERNATIONAL INC
6332,1327899,AAMTF,Armada Mercantile Ltd
6333,1874074,MMVVF,MultiMetaVerse Holdings Ltd
6334,1842556,EONR,EON Resources Inc.
6335,1421981,PTOP,Peer To Peer Network
6336,1710495,PNXP,PINEAPPLE EXPRESS CANNABIS Co
6337,1443863,BICX,BioCorRx Inc.
6338,105744,GBR,"New Concept Energy, Inc."
6339,1031093,SVBL,"SILVER BULL RESOURCES, INC."
6340,849401,ADMT,"ADM TRONICS UNLIMITED, INC."
6341,1708331,VRPX,"Virpax Pharmaceuticals, Inc."
6342,1789192,NITO,"N2OFF, Inc."
6343,1911545,GITS,"Global Interactive Technologies, Inc."
6344,1705402,AGMH,"AGM GROUP HOLDINGS, INC."
6345,1821175,MSGM,Motorsport Games Inc.
6346,1874907,DEFG,Grayscale Decentralized Finance (DeFi) Fund LLC
6347,1816319,LYT,Lytus Technologies Holdings PTV. Ltd.
6348,1074828,KNW,"KNOW LABS, INC."
6349,1830210,BHIL,"Benson Hill, Inc."
6350,1410428,XWEL,"XWELL, Inc."
6351,1610590,CHEK,Check-Cap Ltd
6352,1624512,BOXL,Boxlight Corp
6353,1374567,LUVU,"Luvu Brands, Inc."
6354,1632121,BLNC,"Balance Labs, Inc."
6355,1109486,EDXC,Endexx Corp
6356,1814215,BURU,"Nuburu, Inc."
6357,1677077,ALZN,"Alzamend Neuro, Inc."
6358,934796,NWCN,NETWORK CN INC
6359,2000640,DMN,Damon Inc.
6360,1338929,AHRO,"Authentic Holdings, Inc."
6361,1699709,YJGJ,YIJIA GROUP CORP.
6362,1946703,WBUYF,WEBUY GLOBAL LTD
6363,1630176,HYEX,HEALTHY EXTRACTS INC.
6364,1513525,ADIL,"ADIAL PHARMACEUTICALS, INC."
6365,1107280,OVTZ,OCULUS INC.
6366,1279620,ZDPY,"Zoned Properties, Inc."
6367,1945619,KSEZ,Kinetic Seas Inc.
6368,1737995,STSS,Sharps Technology Inc.
6369,1128189,PKTX,"ProtoKinetix, Inc."
6370,1761510,TLLTF,TILT Holdings Inc.
6371,1954594,HAO,Haoxi Health Technology Ltd
6372,1650575,BRQSF,"Borqs Technologies, Inc."
6373,1469443,RKDA,"Arcadia Biosciences, Inc."
6374,1546296,IPDN,"Professional Diversity Network, Inc."
6375,1652561,DQWS,DSwiss Inc
6376,1757097,CNTGF,Centogene N.V.
6377,1694617,ROYL,"Royale Energy, Inc."
6378,1803407,OST,"Ostin Technology Group Co., Ltd."
6379,1413891,HWNI,"HIGH WIRE NETWORKS, INC."
6380,1389002,MRIN,MARIN SOFTWARE INC
6381,1103090,RSCF,"REFLECT SCIENTIFIC, INC."
6382,1509705,NZERF,New Zealand Energy Corp.
6383,1043150,EEGI,"Eline Entertainment Group, Inc."
6384,1098146,PNBK,PATRIOT NATIONAL BANCORP INC
6385,102109,UUU,UNIVERSAL SECURITY INSTRUMENTS INC
6386,1166708,BWMG,"Brownie's Marine Group, Inc"
6387,1603652,ULY,Urgent.ly Inc.
6388,1439264,MVNC,Marvion Inc.
6389,930775,ECIA,ENCISION INC
6390,2012096,PMAX,Powell Max Ltd
6391,1951294,VSME,VS MEDIA Holdings Ltd
6392,1922335,SYRA,Syra Health Corp
6393,1743745,GNLN,"Greenlane Holdings, Inc."
6394,1106838,SONN,"Sonnet BioTherapeutics Holdings, Inc."
6395,1817511,SOPA,SOCIETY PASS INCORPORATED.
6396,1729427,CNSP,"CNS Pharmaceuticals, Inc."
6397,1713210,ATPC,Agape ATP Corp
6398,1847706,PSYCF,Psyched Wellness Ltd.
6399,1860657,ALLR,"Allarity Therapeutics, Inc."
6400,1892025,OHCS,"Optimus Healthcare Services, Inc."
6401,1885336,FOMI,"FORMATION MINERALS, INC."
6402,1577351,XYLB,"XY Labs, Inc."
6403,1571934,SNPX,"Synaptogenix, Inc."
6404,1174940,OGEN,ORAGENICS INC
6405,38264,FORD,"Forward Industries, Inc."
6406,746210,OBLG,"Oblong, Inc."
6407,1066923,FTFT,Future FinTech Group Inc.
6408,1680048,MBIO,"MUSTANG BIO, INC."
6409,1552670,TAOP,Taoping Inc.
6410,1122993,BMXI,BROOKMOUNT EXPLORATIONS INC
6411,792935,GRST,ETHEMA HEALTH Corp
6412,1611746,SPRC,SciSparc Ltd.
6413,1585380,INKW,"Greene Concepts, Inc"
6414,1839285,HCTI,"Healthcare Triangle, Inc."
6415,1930419,ALRTF,ALR Technologies SG Ltd.
6416,1850767,ACUT,Accustem Sciences Inc.
6417,1618500,XYLO,XYLO TECHNOLOGIES LTD
6418,1812727,RELI,"Reliance Global Group, Inc."
6419,1445283,KANT,"KINETA, INC./DE"
6420,1393772,BUDZ,"WEED, INC."
6421,1376231,VPRB,"VPR Brands, LP."
6422,1854275,ZCAR,"Zoomcar Holdings, Inc."
6423,1924482,IBG,Innovation Beverage Group Ltd
6424,1458057,ORMNF,OREX MINERALS INC
6425,1532619,PW,Power REIT
6426,1025771,WHLT,CHASE PACKAGING CORP
6427,1801602,SBIG,"SpringBig Holdings, Inc."
6428,1477009,CANN,TREES Corp (Colorado)
6429,1487091,QWTR,"Quest Water Global, Inc."
6430,1442853,IGEX,"Indo Global Exchange(s) Pte, Ltd."
6431,1889823,KWE,KWESST Micro Systems Inc.
6432,1668438,IMTE,Integrated Media Technology Ltd
6433,1081938,CPMD,"CANNAPHARMARX, INC."
6434,1696025,KCRD,"Kindcard, Inc."
6435,1335112,LGIQ,"LOGIQ, INC."
6436,1424404,WOLV,Wolverine Resources Corp.
6437,1629632,EGTYF,Eguana Technologies Inc.
6438,1984014,BLMZ,BloomZ Inc.
6439,1099369,DSNY,DESTINY MEDIA TECHNOLOGIES INC
6440,1995574,ICON,Icon Energy Corp
6441,1506983,GCTK,"Glucotrack, Inc."
6442,1470683,AEHL,Antelope Enterprise Holdings Ltd
6443,1671584,APVO,Aptevo Therapeutics Inc.
6444,1812360,FOXO,FOXO TECHNOLOGIES INC.
6445,1599407,EFSH,1847 Holdings LLC
6446,1422892,SGLY,Singularity Future Technology Ltd.
6447,1985062,PBM,PSYENCE BIOMEDICAL LTD.
6448,1368365,MARK,"REMARK HOLDINGS, INC."
6449,1527541,WHLR,"Wheeler Real Estate Investment Trust, Inc."
6450,1492674,TTOO,"T2 Biosystems, Inc."
6451,1553846,RDHL,RedHill Biopharma Ltd.
6452,730349,TOFB,TOFUTTI BRANDS INC
6453,1682639,EYEN,"EYENOVIA, INC."
6454,1690080,ATNF,180 Life Sciences Corp.
6455,1319643,LSMG,"FinTrade Sherpa, Inc."
6456,1543623,UCLE,US NUCLEAR CORP.
6457,1816815,BON,Bon Natural Life Ltd
6458,1779020,DNMR,"Danimer Scientific, Inc."
6459,1086745,AYRO,"AYRO, Inc."
6460,1955083,GESI,"General European Strategic Investments, Inc."
6461,1763660,SEAV,SEATech Ventures Corp.
6462,1473334,NVFY,"Nova Lifestyle, Inc."
6463,1592560,TCTM,TCTM Kids IT Education Inc.
6464,1887603,HCNWF,Hypercharge Networks Corp.
6465,1546383,JXG,JX Luxventure Group Inc.
6466,1792581,KRBP,"Kiromic Biopharma, Inc."
6467,1414767,NCPL,Netcapital Inc.
6468,1687542,FRGT,"Freight Technologies, Inc."
6469,1362516,CLRI,"Cleartronic, Inc."
6470,1358190,ITP,"IT TECH PACKAGING, INC."
6471,1347858,XXII,"22nd Century Group, Inc."
6472,910267,TTNP,TITAN PHARMACEUTICALS INC
6473,1415332,LTUM,Lithium Corp
6474,1560293,TNON,"Tenon Medical, Inc."
6475,1502966,FUNI,"Hypha Labs, Inc."
6476,1775194,UPXI,"UPEXI, INC."
6477,1588084,TANH,TANTECH HOLDINGS LTD
6478,1828098,STKH,Steakholder Foods Ltd.
6479,844887,DHCC,DIAMONDHEAD CASINO CORP
6480,894158,TOVX,"Theriva Biologics, Inc."
6481,1335105,LIXT,"LIXTE BIOTECHNOLOGY HOLDINGS, INC."
6482,1108645,CIPI,Correlate Energy Corp.
6483,1603345,AGTX,Agentix Corp.
6484,1815566,IFBD,"Infobird Co., Ltd"
6485,1621221,ARTL,"ARTELO BIOSCIENCES, INC."
6486,1376321,CNET,ZW Data Action Technologies Inc.
6487,1938109,PAPL,Pineapple Financial Inc.
6488,744452,APDN,APPLIED DNA SCIENCES INC
6489,1729214,XRTX,XORTX Therapeutics Inc.
6490,1355736,AVCRF,Avricore Health Inc.
6491,764897,BRST,"Broad Street Realty, Inc."
6492,1824293,GRI,"GRI Bio, Inc."
6493,1389545,NBY,"NovaBay Pharmaceuticals, Inc."
6494,1728328,INM,InMed Pharmaceuticals Inc.
6495,890821,ENVB,"Enveric Biosciences, Inc."
6496,1935688,LEBGF,Legible Inc.
6497,1576197,SENR,"Strategic Environmental & Energy Resources, Inc."
6498,1595248,GNPX,"Genprex, Inc."
6499,1611747,SCNI,Scinai Immunotherapeutics Ltd.
6500,1700849,VADP,Vado Corp.
6501,1409036,TARSF,Silver North Resources Ltd.
6502,1811216,BAOS,Baosheng Media Group Holdings Ltd
6503,1023994,SGBX,SAFE & GREEN HOLDINGS CORP.
6504,866439,DPLS,"DarkPulse, Inc."
6505,1015155,CTHR,CHARLES & COLVARD LTD
6506,1492617,FWFW,"FLYWHEEL ADVANCED TECHNOLOGY, INC."
6507,1398713,URZEF,URZ3 ENERGY CORP.
6508,1435064,CETX,CEMTREX INC
6509,1815128,STTDF,Standard Uranium Ltd.
6510,1709626,NCNA,NuCana plc
6511,1680637,NRRWF,Nuran Wireless Inc.
6512,768408,CYAN,CYANOTECH CORP
6513,1951067,CISS,C3is Inc.
6514,1468492,HSCS,HeartSciences Inc.
6515,1870404,CERO,"CERO THERAPEUTICS HOLDINGS, INC."
6516,1093636,ATYG,"Saxon Capital Group, Inc./DE"
6517,1810560,REVB,"REVELATION BIOSCIENCES, INC."
6518,1324759,HGYN,HONG YUAN HOLDING GROUP
6519,1284237,ABCFF,ABACUS MINING & EXPLORATION CORP
6520,1905688,AAUGF,AERO ENERGY Ltd
6521,1829794,VLCN,"Volcon, Inc."
6522,932021,GTLL,GLOBAL TECHNOLOGIES LTD
6523,896493,GPUS,"Hyperscale Data, Inc."
6524,1471727,BTTR,Better Choice Co Inc.
6525,1716621,VTAK,"Catheter Precision, Inc."
6526,1689084,QRON,Qrons Inc.
6527,1893645,PLRZ,Polyrizon Ltd.
6528,1080448,PGOL,PATRIOT GOLD CORP
6529,1784058,PNYG,Pony Group Inc.
6530,1085277,SKVI,"SKINVISIBLE, INC."
6531,1108248,KNOS,KRONOS ADVANCED TECHNOLOGIES INC
6532,1595353,GLMD,Galmed Pharmaceuticals Ltd.
6533,1853070,SOAR,"Volato Group, Inc."
6534,1861657,THAR,"Tharimmune, Inc."
6535,1737193,LDSN,Luduson G Inc.
6536,1775734,BENF,Beneficient
6537,1894693,SVRE,SaverOne 2014 Ltd.
6538,1788230,CASK,"Heritage Distilling Holding Company, Inc."
6539,1424864,RYES,Rise Gold Corp.
6540,890394,PRSO,Peraso Inc.
6541,1894954,XPON,Expion360 Inc.
6542,1045942,TRCK,"Track Group, Inc."
6543,1563577,GRTX,"Galera Therapeutics, Inc."
6544,775057,ALTX,ALTEX INDUSTRIES INC
6545,1419554,BBLG,Bone Biologics Corp
6546,1062506,ALDA,ATLANTICA INC
6547,1666657,EBYH,"Strainsforpains, Inc."
6548,1940674,SMX,SMX (Security Matters) Public Ltd Co
6549,1582554,MTNB,"Matinas BioPharma Holdings, Inc."
6550,1279715,IWSH,"Wright Investors Service Holdings, Inc."
6551,1726711,ADTX,"Aditxt, Inc."
6552,1182731,CNNN,ConneXionONE Corp.
6553,1809750,EDBL,Edible Garden AG Inc
6554,1946563,SXTP,"60 DEGREES PHARMACEUTICALS, INC."
6555,1357459,PALI,"PALISADE BIO, INC."
6556,1892492,OCTO,Eightco Holdings Inc.
6557,1347242,LIPO,LIPELLA PHARMACEUTICALS INC.
6558,1755101,ALDS,APPlife Digital Solutions Inc
6559,1393781,QIND,Quality Industrial Corp.
6560,1144392,MGON,MEGOLA INC
6561,1358633,SNBH,SENTIENT BRANDS HOLDINGS INC.
6562,1199392,EGMCF,EMERGENT METALS CORP.
6563,1876766,LICN,Lichen China Ltd
6564,1680378,SNES,"SenesTech, Inc."
6565,1211805,MYSZ,"My Size, Inc."
6566,1314196,OLB,"OLB GROUP, INC."
6567,1281845,UNQL,"Unique Logistics International, Inc."
6568,856984,USAQ,"QHSLab, Inc."
6569,1534708,BLNE,"Beeline Holdings, Inc."
6570,1028357,BITTF,BITTERROOT RESOURCES LTD
6571,1826397,AGRI,AGRIFORCE GROWING SYSTEMS LTD.
6572,1671502,QNRX,"Quoin Pharmaceuticals, Ltd."
6573,1502758,NULGF,NuLegacy Gold Corp
6574,1741534,UOKA,MDJM LTD
6575,1004724,RHEP,"REGIONAL HEALTH PROPERTIES, INC"
6576,1730869,EBZT,"Everything Blockchain, Inc."
6577,1554818,AUUD,AUDDIA INC.
6578,1559157,SSOK,"Sunstock, Inc."
6579,1107421,TCRT,"Alaunos Therapeutics, Inc."
6580,1603978,AQB,AQUABOUNTY TECHNOLOGIES INC
6581,1701261,FAMI,"Farmmi, Inc."
6582,1939365,IVP,"INSPIRE VETERINARY PARTNERS, INC."
6583,1843875,TRCC,TRACCOM INC.
6584,1743340,TC,Token Cat Ltd
6585,926617,AWH,Aspira Women's Health Inc.
6586,1885408,JFBR,Jeffs' Brands Ltd
6587,1806524,LGHL,Lion Group Holding Ltd
6588,847942,STQN,STRATEGIC ACQUISITIONS INC /NV/
6589,1815021,BQ,Boqii Holding Ltd
6590,1101680,DZSI,DZS INC.
6591,1806904,EZGO,EZGO Technologies Ltd.
6592,1735556,BTOG,BIT ORIGIN Ltd
6593,1424768,VYCO,VYCOR MEDICAL INC
6594,1981535,SBET,"SharpLink Gaming, Inc."
6595,1499961,MULN,MULLEN AUTOMOTIVE INC.
6596,743758,AIAD,"AiAdvertising, Inc."
6597,1610853,HSDT,"HELIUS MEDICAL TECHNOLOGIES, INC."
6598,1840563,ELAB,PMGC Holdings Inc.
6599,1852633,PNST,"Pinstripes Holdings, Inc."
6600,1703625,BLIS,"NAPC Defense, Inc."
6601,1533743,PCSA,"Processa Pharmaceuticals, Inc."
6602,1434737,SRSG,"SPIRITS TIME INTERNATIONAL, INC."
6603,1011509,AUMN,Golden Minerals Co
6604,1496383,ILUS,Ilustrato Pictures International Inc.
6605,1604191,ENTO,"Entero Therapeutics, Inc."
6606,1704287,BJDX,"Bluejay Diagnostics, Inc."
6607,1350102,ASTI,"Ascent Solar Technologies, Inc."
6608,1873722,BBLR,Bubblr Inc.
6609,1460702,QLGN,"Qualigen Therapeutics, Inc."
6610,1417926,NAYA,"NAYA Biosciences, Inc."
6611,1643721,LBUY,"LEAFBUYER TECHNOLOGIES, INC."
6612,1326706,NAOV,"NanoVibronix, Inc."
6613,1815903,PTPI,"Petros Pharmaceuticals, Inc."
6614,1757499,SHPH,"Shuttle Pharmaceuticals Holdings, Inc."
6615,1888014,AKAN,AKANDA CORP.
6616,1205922,VCNX,"VACCINEX, INC."
6617,925779,HIRU,HIRU Corp
6618,1836875,NVVE,Nuvve Holding Corp.
6619,1427570,RSLS,ReShape Lifesciences Inc.
6620,1547705,BLFR,Bluefire Equipment Corp
6621,1784970,NXTT,Next Technology Holding Inc.
6622,1649009,SYTA,Siyata Mobile Inc.
6623,1331421,HLLK,"HALLMARK VENTURE GROUP, INC."
6624,1679817,OZSC,"OZOP ENERGY SOLUTIONS, INC."
6625,1729944,BACK,"IMAC Holdings, Inc."
6626,1681682,NDRA,ENDRA Life Sciences Inc.
6627,1785056,TRNR,"Interactive Strength, Inc."
6628,1859007,ZVSA,"ZyVersa Therapeutics, Inc."
6629,1787740,TIVC,"Tivic Health Systems, Inc."
6630,1914818,STBX,Starbox Group Holdings Ltd.
6631,849997,FECOF,FEC Resources Inc.
6632,1741220,CWPE,CW Petroleum Corp
6633,1022899,PTIX,"Protagenic Therapeutics, Inc.\new"
6634,319458,ENSV,Enservco Corp
6635,1911467,CRCE,"Circle Energy, Inc./NV"
6636,1444839,BRVO,Bravo Multinational Inc.
6637,1029125,PBLA,"Panbela Therapeutics, Inc."
6638,1613979,ZPHYF,ZEPHYR MINERALS LTD.
6639,1622244,OWPC,"One World Products, Inc."
6640,1416090,IMII,BLUSKY AI INC.
6641,1809616,UPC,Universe Pharmaceuticals INC
6642,822370,EMMA,"Emmaus Life Sciences, Inc."
6643,79661,PRSI,PORTSMOUTH SQUARE INC
6644,1691936,SNAX,"STRYVE FOODS, INC."
6645,1782107,ONCO,"Onconetix, Inc."
6646,1887673,WLDS,Wearable Devices Ltd.
6647,1981662,NIVF,NewGenIvf Group Ltd
6648,1409269,VERO,Venus Concept Inc.
6649,1796129,VINC,"Vincerx Pharma, Inc."
6650,1100788,ILST,INTERNATIONAL STAR INC
6651,1452583,CBMJ,"CONSERVATIVE BROADCAST MEDIA & PUBLISHING, INC."
6652,1713539,KXIN,Kaixin Holdings
